GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Osgiliath integration tests Persistence,net.osgiliath.feature.itest.persistence.daos.impl,HelloJpaRepository,35,35,0,0,8,9,1,3,1,3
